2018-04-23 12:35:37,391:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:35:38,093:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:36:05,220:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:36:05,890:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:38:27,839:DEBUG:Index 1.00, Processed: 1 Elapsed: 0:00:02.855609
2018-04-23 12:38:28,515:DEBUG:Index 2.00, Processed: 2 Elapsed: 0:00:03.531549
2018-04-23 12:39:33,457:DEBUG:Index 1.00, Processed: 1 Elapsed: 0:00:02.884785 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:39:33,659:DEBUG:Index 2.00, Processed: 2 Elapsed: 0:00:03.086155 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:44:12,442:DEBUG:Index 0.00, Processed: 1 Elapsed: 0:00:19.671412 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I000Y1960M12
2018-04-23 12:44:29,282:DEBUG:Index 1.00, Processed: 2 Elapsed: 0:00:36.512280 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:44:46,887:DEBUG:Index 2.00, Processed: 3 Elapsed: 0:00:54.117145 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:45:03,953:DEBUG:Index 3.00, Processed: 4 Elapsed: 0:01:11.182521 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I003Y1963M12
2018-04-23 12:45:22,904:DEBUG:Index 4.00, Processed: 5 Elapsed: 0:01:30.134399 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I004Y1964M12
2018-04-23 12:45:40,685:DEBUG:Index 5.00, Processed: 6 Elapsed: 0:01:47.914889 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I005Y1965M12
2018-04-23 12:45:56,993:DEBUG:Index 6.00, Processed: 7 Elapsed: 0:02:04.223183 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I006Y1966M12
2018-04-23 12:46:15,289:DEBUG:Index 7.00, Processed: 8 Elapsed: 0:02:22.519131 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I007Y1967M12
2018-04-23 12:46:31,785:DEBUG:Index 8.00, Processed: 9 Elapsed: 0:02:39.014912 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I008Y1968M12
2018-04-23 12:46:48,256:DEBUG:Index 9.00, Processed: 10 Elapsed: 0:02:55.486033 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I009Y1969M12
2018-04-23 12:47:05,603:DEBUG:Index 10.00, Processed: 11 Elapsed: 0:03:12.833122 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I010Y1970M12
2018-04-23 12:47:23,296:DEBUG:Index 11.00, Processed: 12 Elapsed: 0:03:30.525734 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I011Y1971M12
2018-04-23 12:47:39,236:DEBUG:Index 12.00, Processed: 13 Elapsed: 0:03:46.466284 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I012Y1972M12
2018-04-23 12:47:55,697:DEBUG:Index 13.00, Processed: 14 Elapsed: 0:04:02.927040 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I013Y1973M12
2018-04-23 12:48:12,125:DEBUG:Index 14.00, Processed: 15 Elapsed: 0:04:19.355305 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I014Y1974M12
2018-04-23 12:48:28,251:DEBUG:Index 15.00, Processed: 16 Elapsed: 0:04:35.480514 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I015Y1975M12
2018-04-23 12:48:44,197:DEBUG:Index 16.00, Processed: 17 Elapsed: 0:04:51.426751 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I016Y1976M12
2018-04-23 12:49:00,220:DEBUG:Index 17.00, Processed: 18 Elapsed: 0:05:07.450196 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I017Y1977M12
2018-04-23 12:49:23,953:DEBUG:Index 18.00, Processed: 19 Elapsed: 0:05:31.182913 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I018Y1978M12
2018-04-23 12:49:44,519:DEBUG:Index 19.00, Processed: 20 Elapsed: 0:05:51.748929 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I019Y1979M12
2018-04-23 12:50:02,965:DEBUG:Index 20.00, Processed: 21 Elapsed: 0:06:10.194848 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I020Y1980M12
2018-04-23 12:50:24,741:DEBUG:Index 21.00, Processed: 22 Elapsed: 0:06:31.971151 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I021Y1981M12
2018-04-23 12:50:44,277:DEBUG:Index 22.00, Processed: 23 Elapsed: 0:06:51.506913 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I022Y1982M12
2018-04-23 12:51:03,172:DEBUG:Index 23.00, Processed: 24 Elapsed: 0:07:10.402341 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I023Y1983M12
2018-04-23 12:51:21,950:DEBUG:Index 24.00, Processed: 25 Elapsed: 0:07:29.179837 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I024Y1984M12
2018-04-23 12:51:40,576:DEBUG:Index 25.00, Processed: 26 Elapsed: 0:07:47.806084 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I025Y1985M12
2018-04-23 12:51:57,816:DEBUG:Index 26.00, Processed: 27 Elapsed: 0:08:05.045811 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I026Y1986M12
2018-04-23 12:52:15,517:DEBUG:Index 27.00, Processed: 28 Elapsed: 0:08:22.746889 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I027Y1987M12
2018-04-23 12:52:39,491:DEBUG:Index 28.00, Processed: 29 Elapsed: 0:08:46.720578 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I028Y1988M12
2018-04-23 12:52:59,023:DEBUG:Index 29.00, Processed: 30 Elapsed: 0:09:06.253444 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I029Y1989M12
2018-04-23 12:53:15,530:DEBUG:Index 30.00, Processed: 31 Elapsed: 0:09:22.759784 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I030Y1990M12
2018-04-23 12:53:33,087:DEBUG:Index 31.00, Processed: 32 Elapsed: 0:09:40.317004 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I031Y1991M12
2018-04-23 12:53:49,600:DEBUG:Index 32.00, Processed: 33 Elapsed: 0:09:56.829547 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I032Y1992M12
2018-04-23 12:54:07,132:DEBUG:Index 33.00, Processed: 34 Elapsed: 0:10:14.362113 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I033Y1993M12
2018-04-23 12:54:23,404:DEBUG:Index 34.00, Processed: 35 Elapsed: 0:10:30.633828 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I034Y1994M12
2018-04-23 12:54:40,978:DEBUG:Index 35.00, Processed: 36 Elapsed: 0:10:48.207711 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I035Y1995M12
2018-04-23 12:54:59,011:DEBUG:Index 36.00, Processed: 37 Elapsed: 0:11:06.240974 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I036Y1996M12
2018-04-23 12:55:15,900:DEBUG:Index 37.00, Processed: 38 Elapsed: 0:11:23.130247 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I037Y1997M12
2018-04-23 12:55:34,538:DEBUG:Index 38.00, Processed: 39 Elapsed: 0:11:41.768126 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I038Y1998M12
2018-04-23 12:55:50,513:DEBUG:Index 39.00, Processed: 40 Elapsed: 0:11:57.742604 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I039Y1999M12
2018-04-23 12:56:07,343:DEBUG:Index 40.00, Processed: 41 Elapsed: 0:12:14.572506 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I040Y2000M12
2018-04-23 12:56:22,573:DEBUG:Index 41.00, Processed: 42 Elapsed: 0:12:29.803078 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I041Y2001M12
2018-04-23 12:56:38,220:DEBUG:Index 42.00, Processed: 43 Elapsed: 0:12:45.450158 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I042Y2002M12
2018-04-23 12:56:52,358:DEBUG:Index 43.00, Processed: 44 Elapsed: 0:12:59.587945 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I043Y2003M12
2018-04-23 12:57:06,179:DEBUG:Index 44.00, Processed: 45 Elapsed: 0:13:13.408954 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I044Y2004M12
2018-04-23 12:57:20,098:DEBUG:Index 45.00, Processed: 46 Elapsed: 0:13:27.327856 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I045Y2005M12
2018-04-23 12:57:35,082:DEBUG:Index 46.00, Processed: 47 Elapsed: 0:13:42.312325 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I046Y2006M12
